id_analyse,nom_analyse,nom_prenom,nageur_sexe,competition_nom,mois_annee,distance_course,style_nage,round,temps_final,temps_reaction,temps_vol,temps_depart,DISTANCE_FIN_COULEE,LONGUEUR,TEMPS_FIN_COULEE,TEMPS_DE_PASSAGE
10514577,50 Nage Libre Demi-finale CM 2017 BUDAPEST,WIERLING D.,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Demi-finale,21.93,0.67,0.99,1.6600000000000001,12.56,0,4.58,21.93
10518558,50 Nage Libre Finale CF 2019 RENNES,MIGNON Clement,m,CF 2019 RENNES,2019-04,50,Nage Libre,Finale,21.93,0.6,0.93,1.53,13.21,0,4.88,21.93
10516407,50 Nage Libre Series CF 2021 CHARTRES,GROUSSET Maxime,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Series,21.94,0.66,0.99,1.65,12.25,0,4.63,21.94
10514480,50 Nage Libre Series CM 2017 BUDAPEST,MCEVOY CAMERON,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,21.95,0.6,0.94,1.54,10.25,0,3.78,21.95
10517251,50 Nage Libre Demi-finale CM 2022 BUDAPEST,MANAUDOU Florent,m,CM 2022 BUDAPEST,2022-06,50,Nage Libre,Demi-finale,21.95,0.62,1.02,1.6400000000000001,13.26,0,4.66,21.95
10517699,50 Nage Libre Demi-finale CE 2021 BUDAPEST,GROUSSET Maxime,m,CE 2021 BUDAPEST,2021-05,50,Nage Libre,Demi-finale,21.95,0.6,0.93,1.53,12.30,0,4.51,21.95
10520003,50 Nage Libre Quart de finale MN 2022 MONACO,MANAUDOU Florent,m,MN 2022 MONACO,2022-05,50,Nage Libre,Quart de finale,21.95,0.64,1.06,1.7000000000000002,13.18,0,4.84,21.95
10514569,50 Nage Libre Demi-finale CM 2017 BUDAPEST,GOVOROV Andrii,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Demi-finale,21.96,0.62,1.04,1.6600000000000001,10.69,0,3.84,21.96
10517232,50 Nage Libre Series CM 2022 BUDAPEST,ZAZZERI Lorenzo,m,CM 2022 BUDAPEST,2022-06,50,Nage Libre,Series,21.96,0.63,0.99,1.62,10.98,0,4.02,21.96
10518559,50 Nage Libre Finale CF 2019 RENNES,SAHNOUNE Oussama,m,CF 2019 RENNES,2019-04,50,Nage Libre,Finale,21.96,0.63,0.94,1.5699999999999998,9.51,0,3.52,21.96
10522463,50 Nage Libre Demi-finale CM 2023 FUKUOKA,MANAUDOU Florent,m,CM 2023 FUKUOKA,2023-07,50,Nage Libre,Demi-finale,21.96,0.65,0.95,1.6,14.09,0,4.93,21.96
10517224,50 Nage Libre Series CM 2022 BUDAPEST,GROUSSET Maxime,m,CM 2022 BUDAPEST,2022-06,50,Nage Libre,Series,21.97,0.62,0.98,1.6,13.08,0,4.71,21.97
10517997,50 Nage Libre Series JO 2021 TOKYO,GROUSSET Maxime,m,JO 2021 TOKYO,2021-07,50,Nage Libre,Series,21.97,0.63,1.01,1.6400000000000001,13.59,0,4.91,21.97
10514579,50 Nage Libre Series CM 2017 BUDAPEST,DOTTO Luca,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,21.98,0.65,1.01,1.6600000000000001,11.47,0,4.25,21.98
10514582,50 Nage Libre Series CM 2017 BUDAPEST,ADRIAN Nathan,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,21.99,0.66,1.01,1.67,12.40,0,4.58,21.99
10514583,50 Nage Libre Series CM 2017 BUDAPEST,CIELO FILHO Cesar,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,21.99,0.66,0.99,1.65,11.81,0,4.34,21.99
10514482,50 Nage Libre Series CM 2017 BUDAPEST,WIERLING D.,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,22.0,0.71,1.04,1.75,11.65,0,4.31,22
10514578,50 Nage Libre Demi-finale CM 2017 BUDAPEST,SHIOURA Shinri,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Demi-finale,22.02,0.66,0.92,1.58,12.89,0,4.64,22.02
10517717,50 Nage Libre Finale CE 2021 BUDAPEST,GROUSSET Maxime,m,CE 2021 BUDAPEST,2021-05,50,Nage Libre,Finale,22.02,0.68,1.01,1.69,12.14,0,4.5,22.02
10519261,50 Nage Libre Series MN 2021 CANET,MANAUDOU Florent,m,MN 2021 CANET,2021-06,50,Nage Libre,Series,22.02,0.65,1.28,1.9300000000000002,13.11,0,4.85,22.02
10514916,50 Nage Libre Finale GFT 2022 MARSEILLE,MANAUDOU Florent,m,GFT 2022 MARSEILLE,2022-03,50,Nage Libre,Finale,22.04,0.6,1.02,1.62,13.37,0,4.69,22.04
10517225,50 Nage Libre Series CM 2022 BUDAPEST,MANAUDOU Florent,m,CM 2022 BUDAPEST,2022-06,50,Nage Libre,Series,22.04,0.65,1.08,1.73,13.50,0,4.86,22.04
10514486,50 Nage Libre Series CM 2017 BUDAPEST,GOVOROV Andrii,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,22.05,0.64,1.02,1.6600000000000001,10.53,0,3.82,22.05
10519326,50 Nage Libre Quart de finale MN 2021 MONACO,MANAUDOU Florent,m,MN 2021 MONACO,2021-05,50,Nage Libre,Quart de finale,22.05,0.62,1.06,1.6800000000000002,13.83,0,5.07,22.05
10518546,50 Nage Libre Series CF 2019 RENNES,MIGNON Clement,m,CF 2019 RENNES,2019-04,50,Nage Libre,Series,22.06,0.61,1.01,1.62,14.02,0,5.41,22.06
76466,50 Nage Libre Finale CF 2015 LIMOGES,MIGNON Clement,m,CF 2015 LIMOGES,2015-03,50,Nage Libre,Finale,22.08,0.59,0.95,1.54,10.06,0,3.75,22.08
10515859,50 Nage Libre Finale CF 2021 MONTPELLIER,GROUSSET Maxime,m,CF 2021 MONTPELLIER,2021-12,50,Nage Libre,Finale,22.09,0.62,1.0,1.62,12.44,0,4.56,22.09
10517234,50 Nage Libre Series CM 2022 BUDAPEST,PUTS Jesse,m,CM 2022 BUDAPEST,2022-06,50,Nage Libre,Series,22.09,0.6,0.94,1.54,15.24,0,5.46,22.09
762504,50 Nage Libre Finale CF 2016 MONTPELLIER,BOUSQUET Frederick,m,CF 2016 MONTPELLIER,2016-03,50,Nage Libre,Finale,22.09,0.65,1.0,1.65,13.48,0,5.16,22.09
10522005,50 Nage Libre Quart de finale MN 2023 MONACO,GROUSSET Maxime,m,MN 2023 MONACO,2023-05,50,Nage Libre,Quart de finale,22.11,0.63,1.03,1.6600000000000001,12.08,0,4.43,22.11
10514487,50 Nage Libre Series CM 2017 BUDAPEST,LIUKKONEN Ari Pekka,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,22.12,0.66,0.94,1.6,8.06,0,2.93,22.12
10519272,50 Nage Libre Finale MN 2021 CANET,MANAUDOU Florent,m,MN 2021 CANET,2021-06,50,Nage Libre,Finale,22.12,0.7,1.09,1.79,12.91,0,4.69,22.12
10519324,50 Nage Libre Huitieme de finale MN 2021 MONACO,MANAUDOU Florent,m,MN 2021 MONACO,2021-05,50,Nage Libre,Huitieme de finale,22.12,0.64,1.06,1.7000000000000002,13.09,0,4.8,22.12
10522166,50 Nage Libre Series CM 2019 GWANGJU,GROUSSET Maxime,m,CM 2019 GWANGJU,2019-07,50,Nage Libre,Series,22.12,0.63,1.02,1.65,11.62,0,4.34,22.12
105150,50 Nage Libre Finale CF 2018 SAINT RAPHAEL,GOVINDIN Yonel,m,CF 2018 SAINT RAPHAEL,2018-05,50,Nage Libre,Finale,22.13,0.6,1.04,1.6400000000000001,10.11,0,3.78,22.13
10522004,50 Nage Libre Huitieme de finale MN 2023 MONACO,GROUSSET Maxime,m,MN 2023 MONACO,2023-05,50,Nage Libre,Huitieme de finale,22.13,0.59,0.97,1.56,11.70,0,4.19,22.13
10522028,50 Nage Libre Demi-finale MN 2023 MONACO,GROUSSET Maxime,m,MN 2023 MONACO,2023-05,50,Nage Libre,Demi-finale,22.13,0.62,0.98,1.6,11.86,0,4.27,22.13
7613813,50 Nage Libre Finale CF 2015 LIMOGES,GILOT Fabien,m,CF 2015 LIMOGES,2015-03,50,Nage Libre,Finale,22.13,0.64,1.04,1.6800000000000002,10.84,0,3.96,22.13
105149,50 Nage Libre Finale CF 2018 SAINT RAPHAEL,GROUSSET Maxime,m,CF 2018 SAINT RAPHAEL,2018-05,50,Nage Libre,Finale,22.14,0.61,0.98,1.5899999999999999,12.43,0,4.69,22.14
1055411,50 Nage Libre Series CF 2018 SAINT RAPHAEL,GROUSSET Maxime,m,CF 2018 SAINT RAPHAEL,2018-05,50,Nage Libre,Series,22.15,0.59,0.97,1.56,12.07,0,4.49,22.15
10519994,50 Nage Libre Huitieme de finale MN 2022 MONACO,MANAUDOU Florent,m,MN 2022 MONACO,2022-05,50,Nage Libre,Huitieme de finale,22.16,0.65,1.09,1.7400000000000002,12.18,0,4.54,22.16
10521990,50 Nage Libre Series MN 2023 MONACO,GROUSSET Maxime,m,MN 2023 MONACO,2023-05,50,Nage Libre,Series,22.16,0.62,1.0,1.62,11.82,0,4.38,22.16
10514483,50 Nage Libre Series CM 2017 BUDAPEST,SHIOURA Shinri,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Series,22.17,0.69,0.96,1.65,12.21,0,4.5,22.17
10518547,50 Nage Libre Series CF 2019 RENNES,SAHNOUNE Oussama,m,CF 2019 RENNES,2019-04,50,Nage Libre,Series,22.17,0.64,0.92,1.56,9.70,0,3.62,22.17
10520737,50 Nage Libre Finale CF 2020 SAINT-RAPHAEL,GROUSSET Maxime,m,CF 2020 SAINT-RAPHAEL,2020-12,50,Nage Libre,Finale,22.17,0.58,0.93,1.51,11.56,0,4.13,22.17
10521156,50 Nage Libre Demi-finale CEJ 2022 BUCAREST,POPOVICI David,m,CEJ 2022 BUCAREST,2022-07,50,Nage Libre,Demi-finale,22.17,0.67,1.01,1.6800000000000002,12.44,0,4.72,22.17
10514720,50 Nage Libre Demi-finale CE 2018 GLASGOW,GOVINDIN Yonel,m,CE 2018 GLASGOW,2018-08,50,Nage Libre,Demi-finale,22.18,0.66,1.01,1.67,10.95,0,4.13,22.18
10521842,50 Nage Libre Finale MN 2023 CANET,MANAUDOU Florent,m,MN 2023 CANET,2023-05,50,Nage Libre,Finale,22.18,0.7,1.07,1.77,13.68,0,4.97,22.18
76745,50 Nage Libre Series CE 2016 LONDRES ,MANAUDOU Florent,m,CE 2016 LONDRES ,2016-05,50,Nage Libre,Series,22.18,0.7,1.08,1.78,12.88,0,4.75,22.18
10517692,50 Nage Libre Series CE 2021 BUDAPEST,GROUSSET Maxime,m,CE 2021 BUDAPEST,2021-05,50,Nage Libre,Series,22.19,0.63,0.94,1.5699999999999998,12.54,0,4.58,22.19
10517781,50 Nage Libre Finale CE 2021 BUDAPEST,MIRESSI Alessandro,m,CE 2021 BUDAPEST,2021-05,50,Nage Libre,Finale,22.19,0.68,0.97,1.65,11.37,0,4.17,22.19
10518258,50 Nage Libre Finale 43 TROFEU ALEJANDRO LOPEZ,MANAUDOU Florent,m,43 TROFEU ALEJANDRO LOPEZ,2022-02,50,Nage Libre,Finale,22.19,0.6,1.0,1.6,13.57,0,4.92,22.19
10521477,50 Nage Libre Finale GFT 2023 MARSEILLE,GROUSSET Maxime,m,GFT 2023 MARSEILLE,2023-03,50,Nage Libre,Finale,22.19,0.68,1.05,1.73,12.31,0,4.63,22.19
10515844,50 Nage Libre Series CF 2021 MONTPELLIER,GROUSSET Maxime,m,CF 2021 MONTPELLIER,2021-12,50,Nage Libre,Series,22.2,0.63,1.03,1.6600000000000001,13.33,0,4.96,22.2
10516408,50 Nage Libre Series CF 2021 CHARTRES,MANAUDOU Florent,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Series,22.2,0.66,1.06,1.7200000000000002,12.99,0,4.79,22.2
10516988,50 Nage Libre Series CE 2022 ROME,RIBEIRO Diogo Matos,m,CE 2022 ROME,2022-08,50,Nage Libre,Series,22.2,0.58,0.94,1.52,12.28,0,4.56,22.2
10518561,50 Nage Libre Finale CF 2019 RENNES,GROUSSET Maxime,m,CF 2019 RENNES,2019-04,50,Nage Libre,Finale,22.21,0.64,1.06,1.7000000000000002,14.77,0,5.66,22.21
76982,50 Nage Libre Series 7 COLLINES ROME 2015,MANAUDOU Florent,m,7 COLLINES ROME 2015,2015-06,50,Nage Libre,Series,22.21,0.65,1.13,1.7799999999999998,14.60,0,5.21,22.21
10514563,50 Nage Libre Demi-finale CM 2017 BUDAPEST,SHEVTSOV Sergii,m,CM 2017 BUDAPEST,2017-07,50,Nage Libre,Demi-finale,22.22,0.64,0.96,1.6,9.58,0,3.57,22.22
10517894,50 Nage Libre Finale CEJ 2021 ROME,POPOVICI David,m,CEJ 2021 ROME,2021-07,50,Nage Libre,Finale,22.22,0.66,0.98,1.6400000000000001,13.57,0,5.12,22.22
762505,50 Nage Libre Finale CF 2016 MONTPELLIER,MIGNON Clement,m,CF 2016 MONTPELLIER,2016-03,50,Nage Libre,Finale,22.22,0.64,0.91,1.55,10.23,0,3.84,22.22
10516948,50 Nage Libre Series CE 2022 ROME,GROUSSET Maxime,m,CE 2022 ROME,2022-08,50,Nage Libre,Series,22.23,0.64,0.98,1.62,12.56,0,4.59,22.23
10518606,50 Nage Libre Finale GFT 2021 MARSEILLE,PUTS Jesse,m,GFT 2021 MARSEILLE,2021-03,50,Nage Libre,Finale,22.23,0.6,1.01,1.6099999999999999,13.84,0,5.03,22.23
761724,50 Nage Libre Finale Golden FFN Tour Marseille,MIGNON Clement,m,Golden FFN Tour Marseille,2016-03,50,Nage Libre,Finale,22.24,0.7,1.03,1.73,10.95,0,4.19,22.24
10514762,50 Nage Libre Finale CMJ 2017 INDIANAPOLIS,GROUSSET Maxime,m,CMJ 2017 INDIANAPOLIS,2017-08,50,Nage Libre,Finale,22.25,0.6,0.96,1.56,10.60,0,3.95,22.25
10520022,50 Nage Libre Demi-finale MN 2022 MONACO,MANAUDOU Florent,m,MN 2022 MONACO,2022-05,50,Nage Libre,Demi-finale,22.26,0.65,1.07,1.7200000000000002,12.01,0,4.42,22.26
10518565,50 Nage Libre Finale CF 2019 RENNES,GOVINDIN Yonel,m,CF 2019 RENNES,2019-04,50,Nage Libre,Finale,22.27,0.62,1.01,1.63,10.10,0,3.75,22.27
10522807,50 Nage Libre Series CF 2023 RENNES,LEBOIS Pierre,m,CF 2023 RENNES,2023-06,50,Nage Libre,Series,22.27,0.62,0.9,1.52,13.83,0,5.31,22.27
1053796,50 Nage Libre Series JO 2016 RIO DE JANEIRO,BOUSQUET Frederick,m,JO 2016 RIO DE JANEIRO,2016-08,50,Nage Libre,Series,22.27,0.71,1.04,1.75,12.41,0,4.69,22.27
10515564,50 Nage Libre Finale CF 2022 LIMOGES,GROUSSET Maxime,m,CF 2022 LIMOGES,2022-04,50,Nage Libre,Finale,22.28,0.62,0.97,1.5899999999999999,11.65,0,4.31,22.28
10521841,50 Nage Libre Finale MN 2023 CANET,GROUSSET Maxime,m,MN 2023 CANET,2023-05,50,Nage Libre,Finale,22.29,0.7,1.1,1.8,13.34,0,4.98,22.29
105153,50 Nage Libre Finale CF 2018 SAINT RAPHAEL,SAHNOUNE Oussama,m,CF 2018 SAINT RAPHAEL,2018-05,50,Nage Libre,Finale,22.3,0.62,0.99,1.6099999999999999,9.89,0,3.68,22.3
10521925,50 Nage Libre Series MN 2023 BARCELONE,MANAUDOU Florent,m,MN 2023 BARCELONE,2023-05,50,Nage Libre,Series,22.3,0.7,1.06,1.76,14.01,0,5.08,22.3
10522878,50 Nage Libre Finale CF 2023 RENNES,MAZELLIER Nans,m,CF 2023 RENNES,2023-06,50,Nage Libre,Finale,22.3,0.65,1.02,1.67,12.23,0,4.64,22.3
1054997,50 Nage Libre Series CF 2017 STRASBOURG,MIGNON Clement,m,CF 2017 STRASBOURG,2017-05,50,Nage Libre,Series,22.31,0.61,0.91,1.52,11.79,0,4.45,22.31
10514759,50 Nage Libre Demi-finale CMJ 2017 INDIANAPOLIS,GROUSSET Maxime,m,CMJ 2017 INDIANAPOLIS,2017-08,50,Nage Libre,Demi-finale,22.32,0.59,0.94,1.5299999999999998,10.38,0,3.86,22.32
10518973,50 Nage Libre Series GFT 2021 NICE,GROUSSET Maxime,m,GFT 2021 NICE,2021-02,50,Nage Libre,Series,22.32,0.6,0.94,1.54,11.30,0,4.15,22.32
10521327,50 Nage Libre Series CMJ 2022 LIMA,MATOS RIBEIRO Diogo,m,CMJ 2022 LIMA,2022-08,50,Nage Libre,Series,22.32,0.6,0.96,1.56,12.65,0,4.89,22.32
10522811,50 Nage Libre Finale CF 2023 RENNES,GUTH Guillaume,m,CF 2023 RENNES,2023-06,50,Nage Libre,Finale,22.32,0.63,0.97,1.6,12.56,0,4.63,22.32
10519976,50 Nage Libre Series MN 2022 MONACO,MANAUDOU Florent,m,MN 2022 MONACO,2022-05,50,Nage Libre,Series,22.33,0.66,1.11,1.77,13.62,0,5.13,22.33
10521465,50 Nage Libre Demi-finale GFT 2023 MARSEILLE,GROUSSET Maxime,m,GFT 2023 MARSEILLE,2023-03,50,Nage Libre,Demi-finale,22.33,0.72,1.09,1.81,10.82,0,4.11,22.33
10522812,50 Nage Libre Finale CF 2023 RENNES,LEBOIS Pierre,m,CF 2023 RENNES,2023-06,50,Nage Libre,Finale,22.33,0.62,0.92,1.54,13.36,0,5.14,22.33
1055408,50 Nage Libre Series CF 2018 SAINT RAPHAEL,GOVINDIN Yonel,m,CF 2018 SAINT RAPHAEL,2018-05,50,Nage Libre,Series,22.33,0.61,1.02,1.63,9.52,0,3.61,22.33
763173,50 Nage Libre Series Golden FFN Tour Marseille,MANAUDOU Florent,m,Golden FFN Tour Marseille,2016-03,50,Nage Libre,Series,22.33,0.7,1.13,1.8299999999999998,13.64,0,5.01,22.33
10514757,50 Nage Libre Series CMJ 2017 INDIANAPOLIS,GROUSSET Maxime,m,CMJ 2017 INDIANAPOLIS,2017-08,50,Nage Libre,Series,22.34,0.62,1.03,1.65,11.40,0,4.3,22.34
10518971,50 Nage Libre Finale GFT 2021 NICE,MANAUDOU Florent,m,GFT 2021 NICE,2021-02,50,Nage Libre,Finale,22.34,0.6,1.0,1.6,13.00,0,4.68,22.34
1055011,50 Nage Libre Finale CF 2017 STRASBOURG,MIGNON Clement,m,CF 2017 STRASBOURG,2017-05,50,Nage Libre,Finale,22.34,0.64,0.95,1.5899999999999999,10.00,0,3.72,22.34
10514708,50 Nage Libre Series CE 2018 GLASGOW,GOVINDIN Yonel,m,CE 2018 GLASGOW,2018-08,50,Nage Libre,Series,22.36,0.64,1.05,1.69,10.86,0,4.09,22.36
10516409,50 Nage Libre Series CF 2021 CHARTRES,RIHOUX Charles,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Series,22.36,0.67,1.02,1.69,13.91,0,5.35,22.36
10519006,50 Nage Libre Finale GFT 2021 NICE,GROUSSET Maxime,m,GFT 2021 NICE,2021-02,50,Nage Libre,Finale,22.36,0.6,0.96,1.56,10.92,0,4.07,22.36
763033,50 Nage Libre Finale GOLDEN FFN TOUR NICE,BOUSQUET Frederick,m,GOLDEN FFN TOUR NICE,2016-01,50,Nage Libre,Finale,22.36,0.7,1.06,1.76,14.27,0,5.51,22.36
10514721,50 Nage Libre Demi-finale CE 2018 GLASGOW,GROUSSET Maxime,m,CE 2018 GLASGOW,2018-08,50,Nage Libre,Demi-finale,22.37,0.64,1.0,1.6400000000000001,13.21,0,5.02,22.37
10516410,50 Nage Libre Series CF 2021 CHARTRES,MIGNON Clement,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Series,22.37,0.64,1.01,1.65,12.32,0,4.65,22.37
10517892,50 Nage Libre Series CEJ 2021 ROME,POPOVICI David,m,CEJ 2021 ROME,2021-07,50,Nage Libre,Series,22.37,0.7,1.04,1.74,12.46,0,4.7,22.37
10521809,50 Nage Libre Series MN 2023 CANET,MANAUDOU Florent,m,MN 2023 CANET,2023-05,50,Nage Libre,Series,22.37,0.67,1.05,1.7200000000000002,13.53,0,5.05,22.37
762941,50 Nage Libre Finale GOLDEN FFN TOUR AMIENS,STRAVIUS Jeremy,m,GOLDEN FFN TOUR AMIENS,2016-02,50,Nage Libre,Finale,22.37,0.72,1.07,1.79,14.55,0,5.51,22.37
10516430,50 Nage Libre Finale CF 2021 CHARTRES,MIGNON Clement,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Finale,22.38,0.61,0.95,1.56,13.14,0,4.95,22.38
762502,50 Nage Libre Finale CF 2016 MONTPELLIER,GOVINDIN Yonel,m,CF 2016 MONTPELLIER,2016-03,50,Nage Libre,Finale,22.38,0.64,1.0,1.6400000000000001,10.20,0,3.8,22.38
10519304,50 Nage Libre Series MN 2021 MONACO,MANAUDOU Florent,m,MN 2021 MONACO,2021-05,50,Nage Libre,Series,22.39,0.61,1.04,1.65,12.60,0,4.77,22.39
762874,50 Nage Libre Series CF 2016 MONTPELLIER,BOUSQUET Frederick,m,CF 2016 MONTPELLIER,2016-03,50,Nage Libre,Series,22.39,0.64,0.99,1.63,14.14,0,5.42,22.39
761145,50 Nage Libre Finale CPEM 2015 CHARTRES,MIGNON Clement,m,CPEM 2015 CHARTRES,2015-08,50,Nage Libre,Finale,22.4,0.64,0.92,1.56,10.25,0,3.88,22.4
10518603,50 Nage Libre Finale GFT 2021 MARSEILLE,MIGNON Clement,m,GFT 2021 MARSEILLE,2021-03,50,Nage Libre,Finale,22.41,0.6,0.97,1.5699999999999998,12.21,0,4.5,22.41
10522808,50 Nage Libre Series CF 2023 RENNES,GUTH Guillaume,m,CF 2023 RENNES,2023-06,50,Nage Libre,Series,22.41,0.66,1.01,1.67,12.97,0,4.78,22.41
10515228,50 Nage Libre Finale GFT 2022 NICE,MANAUDOU Florent,m,GFT 2022 NICE,2022-02,50,Nage Libre,Finale,22.42,0.6,1.01,1.6099999999999999,13.00,0,4.67,22.42
10518585,50 Nage Libre Series GFT 2021 MARSEILLE,GROUSSET Maxime,m,GFT 2021 MARSEILLE,2021-03,50,Nage Libre,Series,22.42,0.6,0.98,1.58,13.14,0,4.88,22.42
10521326,50 Nage Libre Series CMJ 2022 LIMA,HRIBAR Jere,m,CMJ 2022 LIMA,2022-08,50,Nage Libre,Series,22.42,0.69,0.97,1.66,12.05,0,4.62,22.42
10518549,50 Nage Libre Series CF 2019 RENNES,GOVINDIN Yonel,m,CF 2019 RENNES,2019-04,50,Nage Libre,Series,22.43,0.63,1.01,1.6400000000000001,10.81,0,4.08,22.43
10518607,50 Nage Libre Finale GFT 2021 MARSEILLE,GROUSSET Maxime,m,GFT 2021 MARSEILLE,2021-03,50,Nage Libre,Finale,22.43,0.6,1.0,1.6,12.19,0,4.51,22.43
10519271,50 Nage Libre Finale MN 2021 CANET,GROUSSET Maxime,m,MN 2021 CANET,2021-06,50,Nage Libre,Finale,22.43,0.62,1.02,1.6400000000000001,11.06,0,4.1,22.43
762231,50 Nage Libre Demi-finale UNIV 2015 GWANGJU,GOVINDIN Yonel,m,UNIV 2015 GWANGJU,2015-07,50,Nage Libre,Demi-finale,22.43,0.53,0.85,1.38,9.72,0,3.61,22.43
10515556,50 Nage Libre Series CF 2022 LIMOGES,GROUSSET Maxime,m,CF 2022 LIMOGES,2022-04,50,Nage Libre,Series,22.44,0.63,0.99,1.62,11.88,0,4.41,22.44
10515565,50 Nage Libre Finale CF 2022 LIMOGES,MAZELLIER Nans,m,CF 2022 LIMOGES,2022-04,50,Nage Libre,Finale,22.44,0.64,0.99,1.63,11.46,0,4.41,22.44
10518604,50 Nage Libre Finale GFT 2021 MARSEILLE,DE BOER Thom,m,GFT 2021 MARSEILLE,2021-03,50,Nage Libre,Finale,22.44,0.6,0.97,1.5699999999999998,11.87,0,4.43,22.44
10522879,50 Nage Libre Finale CF 2023 RENNES,ROBBA Matteo,m,CF 2023 RENNES,2023-06,50,Nage Libre,Finale,22.44,0.64,1.0,1.6400000000000001,14.79,0,5.52,22.44
10515229,50 Nage Libre Finale GFT 2022 NICE,GROUSSET Maxime,m,GFT 2022 NICE,2022-02,50,Nage Libre,Finale,22.45,0.6,0.95,1.5499999999999998,12.19,0,4.59,22.45
10515860,50 Nage Libre Finale CF 2021 MONTPELLIER,PIRON Thomas,m,CF 2021 MONTPELLIER,2021-12,50,Nage Libre,Finale,22.45,0.67,0.99,1.6600000000000001,14.47,0,5.51,22.45
10516432,50 Nage Libre Finale CF 2021 CHARTRES,RIHOUX Charles,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Finale,22.45,0.67,1.01,1.6800000000000002,13.69,0,5.31,22.45
762500,50 Nage Libre Finale CF 2016 MONTPELLIER,GILOT Fabien,m,CF 2016 MONTPELLIER,2016-03,50,Nage Libre,Finale,22.45,0.64,1.08,1.7200000000000002,10.38,0,3.96,22.45
10518548,50 Nage Libre Series CF 2019 RENNES,GROUSSET Maxime,m,CF 2019 RENNES,2019-04,50,Nage Libre,Series,22.47,0.62,1.01,1.63,13.47,0,5.18,22.47
10522767,50 Nage Libre Finale CF 2023 RENNES,RIHOUX Charles,m,CF 2023 RENNES,2023-06,50,Nage Libre,Finale,22.47,0.63,0.96,1.5899999999999999,15.53,0,5.82,22.47
10514707,50 Nage Libre Series CE 2018 GLASGOW,GROUSSET Maxime,m,CE 2018 GLASGOW,2018-08,50,Nage Libre,Series,22.48,0.62,1.09,1.71,12.70,0,4.87,22.48
762765,50 Nage Libre Series CPEM CHARTRES 2015,MIGNON Clement,m,CPEM CHARTRES 2015,2015-08,50,Nage Libre,Series,22.48,0.65,0.93,1.58,10.99,0,4.17,22.48
10522335,50 Nage Libre Series U23 2023 DUBLIN,LEBOIS Pierre,m,U23 2023 DUBLIN,2023-08,50,Nage Libre,Series,22.49,0.63,0.94,1.5699999999999998,14.05,0,5.34,22.49
761747,50 Nage Libre Series Golden FFN Tour Marseille,MIGNON Clement,m,Golden FFN Tour Marseille,2016-03,50,Nage Libre,Series,22.49,0.7,0.97,1.67,11.68,0,4.46,22.49
762929,50 Nage Libre Series GOLDEN FFN TOUR AMIENS,MANAUDOU Florent,m,GOLDEN FFN TOUR AMIENS,2016-02,50,Nage Libre,Series,22.49,0.67,1.09,1.7600000000000002,12.92,0,4.85,22.49
762946,50 Nage Libre Finale GOLDEN FFN TOUR AMIENS,BOUSQUET Frederick,m,GOLDEN FFN TOUR AMIENS,2016-02,50,Nage Libre,Finale,22.49,0.68,1.05,1.73,15.25,0,6,22.49
762691,50 Nage Libre Series CM 2015 KAZAN,MIGNON Clement,m,CM 2015 KAZAN,2015-09,50,Nage Libre,Series,22.5,0.64,0.96,1.6,11.49,0,4.35,22.5
10518583,50 Nage Libre Series GFT 2021 MARSEILLE,MIGNON Clement,m,GFT 2021 MARSEILLE,2021-03,50,Nage Libre,Series,22.51,0.6,1.0,1.6,12.55,0,4.82,22.51
10519264,50 Nage Libre Series MN 2021 CANET,GROUSSET Maxime,m,MN 2021 CANET,2021-06,50,Nage Libre,Series,22.51,0.67,1.0,1.67,12.20,0,4.62,22.51
10516431,50 Nage Libre Finale CF 2021 CHARTRES,BAEZ Nikita,m,CF 2021 CHARTRES,2021-06,50,Nage Libre,Finale,22.52,0.66,0.93,1.59,13.46,0,5.25,22.52
10517551,50 Nage Libre Finale CHPTS ESP 2021,GUTH Guillaume,m,CHPTS ESP 2021,2021-08,50,Nage Libre,Finale,22.52,0.6,0.97,1.5699999999999998,11.57,0,4.2,22.52
10521435,50 Nage Libre Series GFT 2023 MARSEILLE,GROUSSET Maxime,m,GFT 2023 MARSEILLE,2023-03,50,Nage Libre,Series,22.52,0.7,1.06,1.76,11.68,0,4.46,22.52
